Tanggal,Terakhir,Vol,Harga_Terprediksi
2014-03-03,874.0,19980000.0,
2014-03-04,874.0,49190000.0,
2014-03-05,907.0,161970000.0,
2014-03-06,949.0,163350000.0,
2014-03-07,949.0,104620000.0,
2014-03-10,924.0,47920000.0,
2014-03-11,937.0,35700000.0,
2014-03-12,920.0,26400000.0,
2014-03-13,928.0,45380000.0,
2014-03-14,928.0,32680000.0,
2014-03-17,924.0,41880000.0,
2014-03-18,945.0,129060000.0,
2014-03-19,991.0,185250000.0,
2014-03-20,949.0,109890000.0,
2014-03-21,953.0,68560000.0,
2014-03-24,970.0,43110000.0,
2014-03-25,962.0,49760000.0,
2014-03-26,962.0,31160000.0,
2014-03-27,953.0,38610000.0,
2014-03-28,953.0,18850000.0,
2014-04-01,962.0,45730000.0,
2014-04-02,958.0,26480000.0,
2014-04-03,970.0,51290000.0,
2014-04-04,962.0,28530000.0,
2014-04-07,949.0,37990000.0,
2014-04-08,945.0,40230000.0,
2014-04-10,920.0,54150000.0,
2014-04-11,907.0,26300000.0,
2014-04-14,945.0,38230000.0,
2014-04-15,928.0,59590000.0,
2014-04-16,941.0,22280000.0,
2014-04-17,945.0,25080000.0,
2014-04-21,953.0,28530000.0,
2014-04-22,970.0,51350000.0,
2014-04-23,1042.0,151970000.0,
2014-04-24,1021.0,94860000.0,
2014-04-25,1004.0,58310000.0,
2014-04-28,1016.0,44380000.0,
2014-04-29,1008.0,18480000.0,
2014-04-30,987.0,38090000.0,
2014-05-02,966.0,34020000.0,
2014-05-05,970.0,32850000.0,
2014-05-06,991.0,96180000.0,
2014-05-07,995.0,72380000.0,
2014-05-08,1008.0,74580000.0,
2014-05-09,1063.0,167470000.0,
2014-05-12,1063.0,82970000.0,
2014-05-13,1063.0,63040000.0,
2014-05-14,1058.0,34860000.0,
2014-05-16,1025.0,62340000.0,
2014-05-19,1008.0,53770000.0,
2014-05-20,1004.0,43860000.0,
2014-05-21,1000.0,17840000.0,
2014-05-22,1050.0,64130000.0,
2014-05-23,1042.0,50370000.0,
2014-05-26,1025.0,12420000.0,
2014-05-28,1033.0,18650000.0,
2014-05-30,1008.0,24660000.0,
2014-06-02,987.0,51300000.0,
2014-06-03,1008.0,46030000.0,
2014-06-04,1000.0,18520000.0,
2014-06-05,1004.0,14740000.0,
2014-06-06,991.0,14870000.0,
2014-06-09,962.0,18980000.0,
2014-06-10,966.0,10010000.0,
2014-06-11,979.0,16870000.0,
2014-06-12,953.0,20790000.0,
2014-06-13,958.0,8140000.0,
2014-06-16,958.0,8720000.0,
2014-06-17,970.0,11170000.0,
2014-06-18,970.0,12180000.0,
2014-06-19,958.0,6060000.0,
2014-06-20,945.0,9920000.0,
2014-06-23,941.0,7520000.0,
2014-06-24,937.0,5360000.0,
2014-06-25,907.0,19140000.0,
2014-06-26,916.0,12140000.0,
2014-06-27,899.0,12290000.0,
2014-06-30,916.0,8910000.0,
2014-07-01,924.0,12900000.0,
2014-07-02,916.0,13680000.0,
2014-07-03,953.0,29850000.0,
2014-07-04,966.0,12760000.0,
2014-07-07,966.0,10920000.0,
2014-07-08,958.0,11140000.0,
2014-07-09,1140.0,9360000.0,
2014-07-10,953.0,21670000.0,
2014-07-11,941.0,14580000.0,
2014-07-14,941.0,4240000.0,
2014-07-15,949.0,4090000.0,
2014-07-16,958.0,15290000.0,
2014-07-17,945.0,10800000.0,
2014-07-18,970.0,25050000.0,
2014-07-21,979.0,15850000.0,
2014-07-22,953.0,26560000.0,
2014-07-23,953.0,11810000.0,
2014-07-24,1063.0,177120000.0,
2014-07-25,1067.0,57110000.0,
2014-08-04,1025.0,31720000.0,
2014-08-05,1033.0,40660000.0,
2014-08-06,1029.0,11800000.0,
2014-08-07,1063.0,76800000.0,
2014-08-08,1046.0,19150000.0,
2014-08-11,1042.0,9460000.0,
2014-08-12,1050.0,20160000.0,
2014-08-13,1046.0,8610000.0,
2014-08-14,1037.0,16190000.0,
2014-08-15,1037.0,9380000.0,
2014-08-18,1033.0,11270000.0,
2014-08-19,1033.0,7780000.0,
2014-08-20,1037.0,10070000.0,
2014-08-21,1042.0,29900000.0,
2014-08-22,1033.0,10540000.0,
2014-08-25,1029.0,7920000.0,
2014-08-26,1000.0,15070000.0,
2014-08-27,1000.0,14890000.0,
2014-08-28,1012.0,8570000.0,
2014-08-29,1004.0,9970000.0,
2014-09-01,974.0,14840000.0,
2014-09-02,974.0,10690000.0,
2014-09-03,970.0,14010000.0,
2014-09-04,1004.0,48870000.0,
2014-09-05,991.0,14700000.0,
2014-09-08,1016.0,39130000.0,
2014-09-09,1000.0,18710000.0,
2014-09-10,966.0,15700000.0,
2014-09-11,958.0,14570000.0,
2014-09-12,958.0,15640000.0,
2014-09-15,953.0,4150000.0,
2014-09-16,953.0,6080000.0,
2014-09-17,958.0,7130000.0,
2014-09-18,962.0,10630000.0,
2014-09-19,924.0,20030000.0,
2014-09-22,924.0,15070000.0,
2014-09-23,941.0,12710000.0,
2014-09-24,945.0,9830000.0,
2014-09-25,953.0,9900000.0,
2014-09-26,924.0,11100000.0,
2014-09-29,907.0,8110000.0,
2014-09-30,932.0,8500000.0,
2014-10-01,911.0,8400000.0,
2014-10-02,878.0,16410000.0,
2014-10-03,861.0,6700000.0,
2014-10-06,857.0,6110000.0,
2014-10-07,861.0,10750000.0,
2014-10-08,853.0,9540000.0,
2014-10-09,857.0,6080000.0,
2014-10-10,832.0,20010000.0,
2014-10-13,827.0,6540000.0,
2014-10-14,832.0,10790000.0,
2014-10-15,840.0,16070000.0,
2014-10-16,832.0,16260000.0,
2014-10-17,798.0,95450000.0,
2014-10-20,802.0,27370000.0,
2014-10-21,798.0,5390000.0,
2014-10-22,806.0,22060000.0,
2014-10-23,806.0,13750000.0,
2014-10-24,806.0,8070000.0,
2014-10-27,794.0,10670000.0,
2014-10-28,794.0,4940000.0,
2014-10-29,790.0,46640000.0,
2014-10-30,806.0,47780000.0,
2014-10-31,815.0,49940000.0,
2014-11-03,794.0,23330000.0,
2014-11-04,790.0,10430000.0,
2014-11-05,785.0,9920000.0,
2014-11-06,794.0,15590000.0,
2014-11-07,785.0,10640000.0,
2014-11-10,777.0,10940000.0,
2014-11-11,773.0,10110000.0,
2014-11-12,773.0,9740000.0,
2014-11-13,790.0,24340000.0,
2014-11-14,785.0,6780000.0,
2014-11-17,781.0,4790000.0,
2014-11-18,781.0,5880000.0,
2014-11-19,781.0,6520000.0,
2014-11-20,802.0,19090000.0,
2014-11-21,823.0,39960000.0,
2014-11-24,840.0,42020000.0,
2014-11-25,832.0,14680000.0,
2014-11-26,815.0,9420000.0,
2014-11-27,823.0,5560000.0,
2014-11-28,823.0,9960000.0,
2014-12-01,823.0,11020000.0,
2014-12-02,827.0,15340000.0,
2014-12-03,819.0,10560000.0,
2014-12-04,823.0,13670000.0,
2014-12-05,811.0,13890000.0,
2014-12-08,806.0,13490000.0,
2014-12-09,811.0,5150000.0,
2014-12-10,811.0,13860000.0,
2014-12-11,802.0,7050000.0,
2014-12-12,815.0,7480000.0,
2014-12-15,802.0,10340000.0,
2014-12-16,815.0,21970000.0,
2014-12-17,823.0,17720000.0,
2014-12-18,811.0,9520000.0,
2014-12-19,823.0,7070000.0,
2014-12-22,827.0,7490000.0,
2014-12-23,861.0,52750000.0,
2014-12-24,911.0,80310000.0,
2014-12-29,920.0,31000000.0,
2014-12-30,895.0,21080000.0,
2015-01-02,878.0,6000000.0,
2015-01-05,874.0,9620000.0,
2015-01-06,861.0,11710000.0,
2015-01-07,874.0,14330000.0,
2015-01-08,937.0,87240000.0,
2015-01-09,911.0,41870000.0,
2015-01-12,916.0,26180000.0,
2015-01-13,911.0,14840000.0,
2015-01-14,899.0,15990000.0,
2015-01-15,899.0,14340000.0,
2015-01-16,886.0,14170000.0,
2015-01-19,882.0,11850000.0,
2015-01-20,886.0,12450000.0,
2015-01-21,882.0,9830000.0,
2015-01-22,886.0,12510000.0,
2015-01-23,890.0,15140000.0,
2015-01-26,865.0,19610000.0,
2015-01-27,895.0,31580000.0,
2015-01-28,882.0,6430000.0,
2015-01-29,899.0,24140000.0,
2015-01-30,895.0,22730000.0,
2015-02-02,886.0,8050000.0,
2015-02-03,886.0,13100000.0,
2015-02-04,882.0,18650000.0,
2015-02-05,869.0,14360000.0,
2015-02-06,874.0,10110000.0,
2015-02-09,869.0,12010000.0,
2015-02-10,869.0,4760000.0,
2015-02-11,899.0,38720000.0,
2015-02-12,886.0,12970000.0,
2015-02-13,882.0,11210000.0,
2015-02-16,878.0,11450000.0,
2015-02-17,865.0,9460000.0,
2015-02-18,869.0,8750000.0,
2015-02-20,865.0,5070000.0,
2015-02-23,857.0,7360000.0,
2015-02-24,844.0,10080000.0,
2015-02-25,836.0,17040000.0,
2015-02-26,840.0,7750000.0,
2015-02-27,844.0,10660000.0,
2015-03-02,848.0,7420000.0,
2015-03-03,840.0,5430000.0,
2015-03-04,836.0,9420000.0,
2015-03-05,844.0,6260000.0,
2015-03-06,840.0,5610000.0,
2015-03-09,827.0,6110000.0,
2015-03-10,823.0,3160000.0,
2015-03-11,815.0,4290000.0,
2015-03-12,827.0,3990000.0,
2015-03-13,819.0,5350000.0,
2015-03-16,802.0,9150000.0,
2015-03-17,802.0,4700000.0,
2015-03-18,798.0,4160000.0,
2015-03-19,802.0,4770000.0,
2015-03-20,743.0,45750000.0,
2015-03-23,756.0,24480000.0,
2015-03-24,748.0,8070000.0,
2015-03-25,735.0,7570000.0,
2015-03-26,722.0,7410000.0,
2015-03-27,718.0,7670000.0,
2015-03-30,722.0,5230000.0,
2015-03-31,727.0,4900000.0,
2015-04-01,760.0,14640000.0,
2015-04-02,764.0,13460000.0,
2015-04-06,764.0,4170000.0,
2015-04-07,769.0,3930000.0,
2015-04-08,760.0,4940000.0,
2015-04-09,773.0,8540000.0,
2015-04-10,760.0,5560000.0,
2015-04-13,748.0,5170000.0,
2015-04-14,743.0,4710000.0,
2015-04-15,756.0,4080000.0,
2015-04-16,748.0,2330000.0,
2015-04-17,739.0,1730000.0,
2015-04-20,735.0,2700000.0,
2015-04-21,727.0,8870000.0,
2015-04-22,727.0,8470000.0,
2015-04-23,731.0,6450000.0,
2015-04-24,727.0,4990000.0,
2015-04-27,697.0,10500000.0,
2015-04-28,697.0,5330000.0,
2015-04-29,680.0,5830000.0,
2015-04-30,668.0,7440000.0,
2015-05-04,655.0,6590000.0,
2015-05-05,651.0,4490000.0,
2015-05-06,680.0,16250000.0,
2015-05-07,672.0,5290000.0,
2015-05-08,672.0,2810000.0,
2015-05-11,672.0,9820000.0,
2015-05-12,680.0,13540000.0,
2015-05-13,693.0,22100000.0,
2015-05-15,689.0,4550000.0,
2015-05-18,689.0,7780000.0,
2015-05-19,689.0,4410000.0,
2015-05-20,676.0,14740000.0,
2015-05-21,672.0,5750000.0,
2015-05-22,676.0,4310000.0,
2015-05-25,672.0,1780000.0,
2015-05-26,680.0,4510000.0,
2015-05-27,689.0,12160000.0,
2015-05-28,680.0,3410000.0,
2015-05-29,638.0,12040000.0,
2015-06-01,651.0,8880000.0,
2015-06-03,638.0,13780000.0,
2015-06-04,634.0,2310000.0,
2015-06-05,638.0,5920000.0,
2015-06-08,634.0,5990000.0,
2015-06-09,613.0,6030000.0,
2015-06-10,617.0,4270000.0,
2015-06-11,634.0,12630000.0,
2015-06-12,626.0,3540000.0,
2015-06-15,609.0,3620000.0,
2015-06-16,609.0,3950000.0,
2015-06-17,609.0,5400000.0,
2015-06-18,601.0,3180000.0,
2015-06-19,596.0,6980000.0,
2015-06-22,601.0,3050000.0,
2015-06-23,605.0,4510000.0,
2015-06-24,601.0,5380000.0,
2015-06-25,592.0,6710000.0,
2015-06-26,584.0,6810000.0,
2015-06-29,580.0,3380000.0,
2015-06-30,571.0,5000000.0,
2015-07-01,563.0,4090000.0,
2015-07-02,567.0,8390000.0,
2015-07-03,567.0,2950000.0,
2015-07-06,559.0,2310000.0,
2015-07-07,550.0,3800000.0,
2015-07-08,525.0,10660000.0,
2015-07-09,521.0,3960000.0,
2015-07-10,521.0,2520000.0,
2015-07-13,517.0,1590000.0,
2015-07-14,517.0,3490000.0,
2015-07-15,512.0,1370000.0,
2015-07-22,500.0,2750000.0,
2015-07-23,500.0,4150000.0,
2015-07-24,491.0,4180000.0,
2015-07-27,462.0,10240000.0,
2015-07-28,445.0,12740000.0,
2015-07-29,441.0,7460000.0,
2015-07-30,412.0,27730000.0,
2015-07-31,399.0,28340000.0,
2015-08-03,402.0,31010000.0,
2015-08-04,500.0,127690000.0,
2015-08-05,508.0,135090000.0,
2015-08-06,517.0,85390000.0,
2015-08-07,504.0,23160000.0,
2015-08-10,491.0,18530000.0,
2015-08-11,462.0,54650000.0,
2015-08-12,428.0,24650000.0,
2015-08-13,458.0,43180000.0,
2015-08-14,445.0,11350000.0,
2015-08-18,433.0,9660000.0,
2015-08-19,449.0,9390000.0,
2015-08-20,445.0,7570000.0,
2015-08-21,424.0,14520000.0,
2015-08-24,395.0,20990000.0,
2015-08-25,420.0,61980000.0,
2015-08-26,419.0,24000000.0,
2015-08-27,441.0,39590000.0,
2015-08-28,412.0,73090000.0,
2015-08-31,420.0,28130000.0,
2015-09-01,417.0,17010000.0,
2015-09-02,413.0,21310000.0,
2015-09-03,413.0,11640000.0,
2015-09-04,407.0,10970000.0,
2015-09-07,401.0,4550000.0,
2015-09-08,406.0,8890000.0,
2015-09-09,414.0,17820000.0,
2015-09-10,405.0,6250000.0,
2015-09-11,407.0,36220000.0,
2015-09-14,406.0,12270000.0,
2015-09-15,401.0,5250000.0,
2015-09-16,401.0,5160000.0,
2015-09-17,406.0,15850000.0,
2015-09-18,403.0,39220000.0,
2015-09-21,403.0,4510000.0,
2015-09-22,402.0,12030000.0,
2015-09-23,428.0,119490000.0,
2015-09-25,428.0,45400000.0,
2015-09-28,405.0,29700000.0,
2015-09-29,400.0,22150000.0,
2015-09-30,408.0,43980000.0,
2015-10-01,408.0,74910000.0,
2015-10-02,404.0,35830000.0,
2015-10-05,404.0,40700000.0,
2015-10-06,414.0,151930000.0,
2015-10-07,401.0,90770000.0,
2015-10-08,402.0,45100000.0,
2015-10-09,404.0,36800000.0,
2015-10-12,437.0,134750000.0,
2015-10-13,433.0,108330000.0,
2015-10-15,424.0,114400000.0,
2015-10-16,433.0,129250000.0,
2015-10-19,424.0,51600000.0,
2015-10-20,424.0,49670000.0,
2015-10-21,429.0,92640000.0,
2015-10-22,391.0,409920000.0,
2015-10-23,397.0,332200000.0,
2015-10-26,386.0,406350000.0,
2015-10-27,381.0,302700000.0,
2015-10-28,394.0,720210000.0,
2015-10-29,377.0,485090000.0,
2015-10-30,378.0,182900000.0,
2015-11-02,359.0,327770000.0,
2015-11-03,359.0,296210000.0,
2015-11-04,356.0,190540000.0,
2015-11-05,353.0,124760000.0,
2015-11-06,355.0,101240000.0,
2015-11-09,337.0,167620000.0,
2015-11-10,342.0,271630000.0,
2015-11-11,333.0,121120000.0,
2015-11-12,326.0,122670000.0,
2015-11-13,319.0,152800000.0,
2015-11-16,313.0,80730000.0,
2015-11-17,311.0,84090000.0,
2015-11-18,308.0,91520000.0,
2015-11-19,372.0,486670000.0,
2015-11-20,347.0,518730000.0,
2015-11-23,349.0,251770000.0,
2015-11-24,354.0,268730000.0,
2015-11-25,357.0,180310000.0,
2015-11-26,352.0,86910000.0,
2015-11-27,338.0,136900000.0,
2015-11-30,315.0,140050000.0,
2015-12-01,318.0,53600000.0,
2015-12-02,332.0,134760000.0,
2015-12-03,323.0,57460000.0,
2015-12-04,321.0,31460000.0,
2015-12-07,321.0,54760000.0,
2015-12-08,312.0,61460000.0,
2015-12-10,303.0,46920000.0,
2015-12-11,295.0,53850000.0,
2015-12-14,287.0,35170000.0,
2015-12-15,289.0,44960000.0,
2015-12-16,303.0,88750000.0,
2015-12-17,304.0,99790000.0,
2015-12-18,301.0,32060000.0,
2015-12-21,306.0,47140000.0,
2015-12-22,307.0,96230000.0,
2015-12-23,304.0,29680000.0,
2015-12-28,305.0,104480000.0,
2015-12-29,321.0,141360000.0,
2015-12-30,314.0,130450000.0,
2016-01-04,296.0,96320000.0,
2016-01-05,302.0,40250000.0,
2016-01-06,300.0,79060000.0,
2016-01-07,294.0,60460000.0,
2016-01-08,299.0,43800000.0,
2016-01-11,303.0,105460000.0,
2016-01-12,302.0,78990000.0,
2016-01-13,301.0,31150000.0,
2016-01-14,310.0,477570000.0,
2016-01-15,315.0,162680000.0,
2016-01-18,314.0,56490000.0,
2016-01-19,314.0,62440000.0,
2016-01-20,304.0,83420000.0,
2016-01-21,304.0,62810000.0,
2016-01-22,308.0,46740000.0,
2016-01-25,311.0,64090000.0,
2016-01-26,314.0,140890000.0,
2016-01-27,325.0,327940000.0,
2016-01-28,323.0,155590000.0,
2016-01-29,329.0,210460000.0,
2016-02-01,332.0,104510000.0,
2016-02-02,338.0,168410000.0,
2016-02-03,342.0,125350000.0,
2016-02-04,349.0,132360000.0,
2016-02-05,342.0,173110000.0,
2016-02-09,344.0,76300000.0,
2016-02-10,344.0,88720000.0,
2016-02-11,353.0,192930000.0,
2016-02-12,352.0,87020000.0,
2016-02-15,362.0,133680000.0,
2016-02-16,363.0,90150000.0,
2016-02-17,363.0,46310000.0,
2016-02-18,366.0,120930000.0,
2016-02-19,369.0,209250000.0,
2016-02-22,369.0,42120000.0,
2016-02-23,360.0,75690000.0,
2016-02-24,365.0,86520000.0,
2016-02-25,372.0,141660000.0,
2016-02-26,369.0,68140000.0,
2016-02-29,364.0,39760000.0,
2016-03-01,365.0,34090000.0,
2016-03-02,381.0,269450000.0,
2016-03-03,387.0,201450000.0,
2016-03-04,403.0,240070000.0,
2016-03-07,422.0,262810000.0,
2016-03-08,424.0,213480000.0,
2016-03-10,424.0,105130000.0,
2016-03-11,445.0,204050000.0,
2016-03-14,457.0,210880000.0,
2016-03-15,453.0,105400000.0,
2016-03-16,459.0,128410000.0,
2016-03-17,461.0,87610000.0,
2016-03-18,474.0,218750000.0,
2016-03-21,470.0,142980000.0,
2016-03-22,471.0,54750000.0,
2016-03-23,468.0,41570000.0,
2016-03-24,458.0,103270000.0,
2016-03-28,459.0,131270000.0,
2016-03-29,456.0,80690000.0,
2016-03-30,465.0,74740000.0,
2016-03-31,464.0,55090000.0,
2016-04-01,461.0,95510000.0,
2016-04-04,500.0,323920000.0,
2016-04-05,500.0,127630000.0,
2016-04-06,520.0,102180000.0,
2016-04-07,625.0,474390000.0,
2016-04-08,645.0,638940000.0,
2016-04-11,665.0,211670000.0,
2016-04-12,670.0,143050000.0,
2016-04-13,695.0,291640000.0,
2016-04-14,675.0,136990000.0,
2016-04-15,655.0,143660000.0,
2016-04-18,695.0,263300000.0,
2016-04-19,725.0,270220000.0,
2016-04-20,720.0,114530000.0,
2016-04-21,720.0,92970000.0,
2016-04-22,715.0,51000000.0,
2016-04-25,715.0,54680000.0,
2016-04-26,705.0,93650000.0,
2016-04-27,700.0,46140000.0,
2016-04-28,740.0,242740000.0,
2016-04-29,760.0,206400000.0,
2016-05-02,755.0,115450000.0,
2016-05-03,745.0,46000000.0,
2016-05-04,770.0,137770000.0,
2016-05-09,740.0,182610000.0,
2016-05-10,710.0,266910000.0,
2016-05-11,710.0,75200000.0,
2016-05-12,715.0,45060000.0,
2016-05-13,705.0,37170000.0,
2016-05-16,680.0,105410000.0,
2016-05-17,695.0,59280000.0,
2016-05-18,695.0,26880000.0,
2016-05-19,665.0,68590000.0,
2016-05-20,660.0,56370000.0,
2016-05-23,650.0,30410000.0,
2016-05-24,645.0,80640000.0,
2016-05-25,655.0,43430000.0,
2016-05-26,680.0,137660000.0,
2016-05-27,670.0,41440000.0,
2016-05-30,670.0,64260000.0,
2016-05-31,650.0,81220000.0,
2016-06-01,645.0,49960000.0,
2016-06-02,650.0,96990000.0,
2016-06-03,650.0,19930000.0,
2016-06-06,675.0,124160000.0,
2016-06-07,675.0,108680000.0,
2016-06-08,670.0,75290000.0,
2016-06-09,730.0,325910000.0,
2016-06-10,720.0,145570000.0,
2016-06-13,705.0,47600000.0,
2016-06-14,685.0,63740000.0,
2016-06-15,695.0,68210000.0,
2016-06-16,755.0,372190000.0,
2016-06-17,735.0,213330000.0,
2016-06-20,750.0,96660000.0,
2016-06-21,735.0,62110000.0,
2016-06-22,740.0,108100000.0,
2016-06-23,730.0,39290000.0,
2016-06-24,730.0,190710000.0,
2016-06-27,735.0,70340000.0,
2016-06-28,720.0,58690000.0,
2016-06-29,720.0,105790000.0,
2016-06-30,725.0,77620000.0,
2016-07-01,715.0,52930000.0,
2016-07-11,740.0,97280000.0,
2016-07-12,760.0,167190000.0,
2016-07-13,795.0,317280000.0,
2016-07-14,780.0,128160000.0,
2016-07-15,780.0,106110000.0,
2016-07-18,840.0,246510000.0,
2016-07-19,820.0,205130000.0,
2016-07-20,815.0,86850000.0,
2016-07-21,800.0,116460000.0,
2016-07-22,810.0,84730000.0,
2016-07-25,810.0,47500000.0,
2016-07-26,805.0,86710000.0,
2016-07-27,805.0,167770000.0,
2016-07-28,805.0,83660000.0,
2016-07-29,795.0,67610000.0,
2016-08-01,805.0,59990000.0,
2016-08-02,820.0,174220000.0,
2016-08-03,820.0,93100000.0,
2016-08-04,815.0,67770000.0,
2016-08-05,815.0,47330000.0,
2016-08-08,810.0,55660000.0,
2016-08-09,800.0,61910000.0,
2016-08-10,795.0,48500000.0,
2016-08-11,775.0,94910000.0,
2016-08-12,780.0,35240000.0,
2016-08-15,750.0,91350000.0,
2016-08-16,755.0,36870000.0,
2016-08-18,785.0,86410000.0,
2016-08-19,790.0,165360000.0,
2016-08-22,775.0,44980000.0,
2016-08-23,765.0,50770000.0,
2016-08-24,775.0,46800000.0,
2016-08-25,770.0,23400000.0,
2016-08-26,750.0,71500000.0,
2016-08-29,715.0,84490000.0,
2016-08-30,715.0,90660000.0,
2016-08-31,720.0,43710000.0,
2016-09-01,700.0,47290000.0,
2016-09-02,700.0,40830000.0,
2016-09-05,705.0,42370000.0,
2016-09-06,705.0,27150000.0,
2016-09-07,705.0,14780000.0,
2016-09-08,700.0,34910000.0,
2016-09-09,690.0,23440000.0,
2016-09-13,645.0,74150000.0,
2016-09-14,620.0,55680000.0,
2016-09-15,640.0,47800000.0,
2016-09-16,625.0,51160000.0,
2016-09-19,625.0,18300000.0,
2016-09-20,625.0,20200000.0,
2016-09-21,665.0,103370000.0,
2016-09-22,675.0,127210000.0,
2016-09-23,665.0,45390000.0,
2016-09-26,645.0,40090000.0,
2016-09-27,770.0,504320000.0,
2016-09-28,795.0,351020000.0,
2016-09-29,830.0,441470000.0,
2016-09-30,820.0,279350000.0,
2016-10-03,805.0,126930000.0,
2016-10-04,830.0,397880000.0,
2016-10-05,795.0,220020000.0,
2016-10-06,790.0,102490000.0,
2016-10-07,800.0,87400000.0,
2016-10-10,790.0,40940000.0,
2016-10-11,830.0,378940000.0,
2016-10-12,840.0,411470000.0,
2016-10-13,830.0,116040000.0,
2016-10-14,825.0,96520000.0,
2016-10-17,835.0,233370000.0,
2016-10-18,830.0,101210000.0,
2016-10-19,825.0,47550000.0,
2016-10-20,810.0,58550000.0,
2016-10-21,820.0,67780000.0,
2016-10-24,840.0,95610000.0,
2016-10-25,835.0,72100000.0,
2016-10-26,840.0,104690000.0,
2016-10-27,875.0,427880000.0,
2016-10-28,865.0,74900000.0,
2016-10-31,895.0,182700000.0,
2016-11-01,900.0,182580000.0,
2016-11-02,900.0,124620000.0,
2016-11-03,890.0,221280000.0,
2016-11-04,910.0,113940000.0,
2016-11-07,910.0,142260000.0,
2016-11-08,910.0,144100000.0,
2016-11-09,890.0,168970000.0,
2016-11-10,895.0,130110000.0,
2016-11-11,900.0,133910000.0,
2016-11-14,885.0,83390000.0,
2016-11-15,885.0,130220000.0,
2016-11-16,880.0,68700000.0,
2016-11-17,900.0,127940000.0,
2016-11-18,900.0,34540000.0,
2016-11-21,890.0,30700000.0,
2016-11-22,910.0,76450000.0,
2016-11-23,975.0,540030000.0,
2016-11-24,970.0,235400000.0,
2016-11-25,965.0,52240000.0,
2016-11-28,985.0,184410000.0,
2016-11-29,975.0,46960000.0,
2016-11-30,970.0,77320000.0,
2016-12-01,955.0,58240000.0,
2016-12-02,965.0,58490000.0,
2016-12-05,965.0,47400000.0,
2016-12-06,960.0,20850000.0,
2016-12-07,960.0,47380000.0,
2016-12-08,950.0,52670000.0,
2016-12-09,945.0,46450000.0,
2016-12-13,900.0,146920000.0,
2016-12-14,880.0,67960000.0,
2016-12-15,895.0,68820000.0,
2016-12-16,885.0,91500000.0,
2016-12-19,870.0,41870000.0,
2016-12-20,865.0,33460000.0,
2016-12-21,885.0,52610000.0,
2016-12-22,860.0,38140000.0,
2016-12-23,855.0,28300000.0,
2016-12-27,850.0,18820000.0,
2016-12-28,890.0,43770000.0,
2016-12-29,895.0,54890000.0,
2016-12-30,895.0,56280000.0,
2017-01-03,885.0,3580000.0,
2017-01-04,865.0,34620000.0,
2017-01-05,870.0,22440000.0,
2017-01-06,865.0,31600000.0,
2017-01-09,855.0,28360000.0,
2017-01-10,865.0,25950000.0,
2017-01-11,875.0,54070000.0,
2017-01-12,865.0,26710000.0,
2017-01-13,920.0,249160000.0,
2017-01-16,905.0,94800000.0,
2017-01-17,895.0,48280000.0,
2017-01-18,895.0,31800000.0,
2017-01-19,900.0,163840000.0,
2017-01-20,885.0,65490000.0,
2017-01-23,865.0,87450000.0,
2017-01-24,805.0,274190000.0,
2017-01-25,805.0,99980000.0,
2017-01-26,810.0,74910000.0,
2017-01-27,805.0,57690000.0,
2017-01-30,800.0,68390000.0,
2017-01-31,800.0,101650000.0,
2017-02-01,810.0,70000000.0,
2017-02-02,840.0,162030000.0,
2017-02-03,830.0,73690000.0,
2017-02-06,815.0,36780000.0,
2017-02-07,805.0,28700000.0,
2017-02-08,805.0,31880000.0,
2017-02-09,800.0,36340000.0,
2017-02-10,810.0,28060000.0,
2017-02-13,810.0,28480000.0,
2017-02-14,800.0,36330000.0,
2017-02-16,800.0,26540000.0,
2017-02-17,795.0,17890000.0,
2017-02-20,785.0,45620000.0,
2017-02-21,790.0,63760000.0,
2017-02-22,785.0,23330000.0,
2017-02-23,785.0,19680000.0,
2017-02-24,765.0,25130000.0,
2017-02-27,740.0,58060000.0,
2017-02-28,745.0,59060000.0,
2017-03-01,750.0,47110000.0,
2017-03-02,770.0,65130000.0,
2017-03-03,755.0,27160000.0,
2017-03-06,760.0,31430000.0,
2017-03-07,750.0,13190000.0,
2017-03-08,730.0,29070000.0,
2017-03-09,735.0,70460000.0,
2017-03-10,730.0,12390000.0,
2017-03-13,725.0,17600000.0,
2017-03-14,705.0,53560000.0,
2017-03-15,695.0,35650000.0,
2017-03-16,715.0,54710000.0,
2017-03-17,760.0,141380000.0,
2017-03-20,760.0,46960000.0,
2017-03-21,750.0,22190000.0,
2017-03-22,740.0,15540000.0,
2017-03-23,745.0,15430000.0,
2017-03-24,730.0,16780000.0,
2017-03-27,720.0,13390000.0,
2017-03-29,745.0,21850000.0,
2017-03-30,725.0,16330000.0,
2017-03-31,730.0,12350000.0,
2017-04-03,715.0,22050000.0,
2017-04-04,720.0,24340000.0,
2017-04-05,710.0,23490000.0,
2017-04-06,715.0,11370000.0,
2017-04-07,715.0,21110000.0,
2017-04-10,705.0,14650000.0,
2017-04-11,700.0,11260000.0,
2017-04-12,725.0,40150000.0,
2017-04-13,735.0,32530000.0,
2017-04-17,720.0,16080000.0,
2017-04-18,710.0,17210000.0,
2017-04-20,700.0,29330000.0,
2017-04-21,700.0,23760000.0,
2017-04-25,700.0,18630000.0,
2017-04-26,700.0,17760000.0,
2017-04-27,695.0,16440000.0,
2017-04-28,695.0,44290000.0,
2017-05-02,685.0,26790000.0,
